"","Sector","industry","compSize","Breached","VOL -03 Months","VOL -06 Months","VOL -09 Months","VOL -12 Months","DD -03 Months","DD -06 Months","DD -09 Months","DD -12 Months","CP -03 Months","CP -06 Months","CP -09 Months","CP -12 Months"
"349","Finance","Major Banks","Small","0",0.418327558699315,0.722924874109486,0.430627103646033,0.700959418244616,0,-0.0500000000000007,0.0489999999999995,0,0.0352648388055239,0.0219936521374669,0.038969989140755,0.0391702447960115
"350","Consumer Non-Durables","Specialty Foods","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0,0,0,0.120877134204673,0.0158791684781277,0.0378646513579168,0.0912152772005596
"351","Technology","EDP Services","Small","0",0.540452712408725,0.725152250133488,0.725600650286637,1.79803950317981,0,0,0,0,0.0214477072745167,0.0383886198615558,0.0358967163980678,0.160956431234406
"352","Finance","Life Insurance","Medium","0",0.424500820425454,0.4669437759252,1.26526775788673,0.601154794339757,0.0500000000000043,-0.0499999999999972,0,0,0.0933854941182226,0.0350202823717632,0.0815226247004544,0.0438146341289744
"353","Technology","Semiconductors","Large","0",0.433648597508231,0.576829747149909,0.433322508148132,0.574503551371418,-1.30000000000001,0.0900000000000318,-0.0499999999999972,0.275000000000006,0.043696676795743,0.0418576667759897,0.0195463907594432,0.0495061654555468
"354","Technology","Computer Software: Prepackaged Software","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0,0.0710000000000002,0,0.108532511089828,0.0814744532519939,0.0347934827981216,0.0349301349466868
"355","Finance","Savings Institutions","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0.00999999999999979,0.00614999999999988,0,0.0847103799819108,0.0625792348747175,0.0656256169433325,0.0624972535755695
"356","Capital Goods","Metal Fabrications","Small","0",3.29996153250826,0.760701328837413,0.7207462141373,0.949194612680031,0,-0.0299999999999998,-0.0300000000000002,-0.0425000000000004,0.0963884097843437,0.0897454551827064,0.154120889393745,0.258625422850034
"357","Finance","Real Estate","Large","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.0299999999999994,0.0100000000000016,0.0145,0,0.0444843358248159,0.0480993891636876,0.00869609509785513,0.0361310429636664
"358","Finance","Savings Institutions","Small","0",0.584470609585166,0.538010739293777,0.456837840695306,1.07387056526944,0,-0.0244999999999997,0.0489999999999995,0,0.0192640585665262,0.0245109408896439,0.0337776394641331,0.0324579963767469
"359","Technology","Industrial Machinery/Components","Medium","0",0.741922124676632,0.663948859495531,0.393539469263503,0.613002382171676,0.0449999999999999,0.0499999999999972,0.0699999999999985,0.0694999999999997,0.0606034015657776,0.138169707954181,0.0820309646783566,0.0917848954322144
"360","Capital Goods","Biotechnology: Laboratory Analytical Instruments","Large","0",0.414531771419591,0.543161445704542,0.447981268068189,0.745891992093923,-0.0449999999999982,-0.0499999999999972,0.0449999999999999,0.0374999999999996,0.0711857113154362,0.0564764916292904,0.0301124563296793,0.0892563544132419
"361","Finance","Major Banks","Small","0",0.394503535192739,0.857656594507834,0.525425826236681,0.679227222717313,0.0500000000000007,-0.0500000000000007,0.0990000000000038,0,0.0221720619069146,0.0176496640285805,0.0320713187712604,0.026885267128579
"362","Miscellaneous","Business Services","Small","0",1.03243668423538,2.11762508195839,0.844483309139694,0.847126677869394,0,-0.000999999999999446,0,0,0.063473897802167,0.0643881555263482,0.0645943503315658,0.0468281886723364
"363","Consumer Services","RETAIL: Building Materials","Large","0",0.518134649770304,0.487070980602042,1.03586375395448,0.515694704889978,-0.0649999999999995,0.0300000000000011,0.0474999999999994,0.0449999999999999,0.0548577998077212,0.0848140341465105,0.0505305406656548,0.0482980129141038
"364","Finance","Major Banks","Small","0",0.828311752250741,0.796443020940179,0.763638852991772,0.831560136946676,-0.014999999999997,0.0999999999999943,0,0,0.0623848749329547,0.0275115804981906,0.0593321070362896,0.0220025006253969
"365","Transportation","Oil Refining/Marketing","Large","0",0.629948552809693,0.478133606561188,0.602806015027378,0.476107171534252,0.224999999999994,-0.039999999999992,0.164499999999997,-0.0250000000000057,0.0207921164747885,0.0575410334241964,0.054787213226027,0.0441907744769161
"366","Technology","Semiconductors","Medium","0",0.475639319350909,0.439930020440321,0.439205488778025,0.556892400122411,0.18,0.159999999999997,0.308999999999997,-0.079500000000003,0.0538488491910243,0.0617416417965537,0.0524378304211146,0.028470719740194
"367","Technology","Computer Software: Prepackaged Software","Large","0",0.417304439529851,0.842769448752506,2.32822785104095,0.461028090060444,-0.0399999999999991,0.0499999999999972,0.0850000000000009,0.0650000000000013,0.07877614877789,0.0264878029513271,0.0429974952143756,0.0345519139339782
"368","Public Utilities","Water Supply","Small","0",1.1657874363024,0.509434956113486,1.46424090323644,1.86363353408422,0,0.0499999999999989,-0.0499999999999998,-0.0499999999999998,0.0198576234210867,0.040367323283232,0.0564313209127588,0.0659211215658006
"369","Consumer Services","Hotels/Resorts","Large","0",0.717261920265398,0.445273220300649,0.867909828767933,0.603498056514505,-0.0499999999999998,0,0,0,0.0759986795003575,0.0267006503800169,0.0490225081995662,0.0884109761023985
"370","Capital Goods","Building Materials","Medium","0",0.549107411494358,1.02975769846958,0.884521613822435,0.698039150568987,-0.0500000000000007,-0.125,-0.0249999999999986,0,0.0728373162886743,0.103689685168532,0.0920253447779471,0.0601904448885643
"371","Health Care","Misc Health and Biotechnology Services","Small","0",2.87131504827829,0.824652717107606,0.778440098396061,0.77565315026253,0.0199999999999996,0.00999999999999979,-0.0249999999999999,0.0109500000000002,0.162182711301525,0.0809655562095186,0.0510830061153077,0.0563762561685919
"372","n/a","n/a","Medium","0",0.572875431721114,0.32052928205534,0.508954666891989,0.403481335576011,-0.00999999999999979,-0.0199999999999996,-0.0194999999999999,-0.0259999999999998,0.0195285617754848,0.00618910825454719,0.0125025044068441,0.023332205296969
"373","n/a","n/a","Medium","0",0.570864909273234,1.20077157806788,0.460377032177878,0.488227374811044,0,-0.0199999999999996,-0.0055000000000005,0,0.0195102146948869,0.0117591955075021,0.014706343063174,0.0167846365806519
"374","n/a","n/a","Medium","0",0.559923148750079,0.363766143419445,0.341082362134247,0.314731886902753,0.00499999999999901,-0.0399999999999991,-0.00999999999999801,-0.019499999999999,0.0255990934702653,0.00812111104074209,0.0154486150605704,0.0211314523138418
"375","n/a","n/a","Medium","0",0.390074320172332,0.419999701206881,0.391139574298926,0.388071989359407,-0.0199999999999996,-0.0197000000000003,-0.00970000000000049,0.0096999999999996,0.0280800806697727,0.0113279236797547,0.0232670238048058,0.0288058889148196
"376","n/a","n/a","Medium","0",0.681219000398377,0.379909447799872,0.648194404637884,0.333101618497163,-0.0200000000000014,0.0190000000000001,0.0289999999999999,-0.00999999999999979,0.035987953078037,0.0384082519478542,0.0192887717996227,0.0415190871168753
"377","n/a","n/a","Medium","0",0.61334467940489,0.901056730302281,0.365264189515641,0.354575052747374,0,0,-0.00950000000000006,0.0139999999999993,0.0309893115959173,0.00729549366007825,0.0178822144768971,0.0229368200392729
"378","Technology","Radio And Television Broadcasting And Communications Equipment","Small","0",0.675061114324507,0.698637589234142,0.960291266639804,1.02351001038137,0.00999999999999979,-0.0399999999999991,0.00999999999999979,-0.0299999999999994,0.0310741231977465,0.0338642388732084,0.0783703595151871,0.0602728510236059
"379","Consumer Non-Durables","Farming/Seeds/Milling","Medium","0",0.581790414486925,0.807315756366416,0.665253354140662,0.469729356202158,-0.0499999999999972,-0.0999999999999943,-0.0750000000000028,0.0750000000000028,0.0344355973134547,0.0638422271422024,0.0315336718819743,0.0487393572365667
"380","Health Care","Major Pharmaceuticals","Small","0",0.796014896918457,0.908614772074084,0.447522748722657,1.0029294657805,-0.0500000000000003,-0.15,-0.125,0,0.111055519401014,0.305948135360501,0.0847938876040554,0.155469138476063
"381","Consumer Non-Durables","Farming/Seeds/Milling","Medium","0",0.516602431327912,0.637219301385161,0.452571183653697,0.545856016099393,0.0499999999999972,0.0499999999999972,0,0.112500000000001,0.0375569640714764,0.0450059786026369,0.0646683233031986,0.025119336959564
"382","Energy","Integrated oil Companies","Medium","0",0.600563940371316,0.985401767129092,0.951110851769508,0.695756936828707,0,0,0.0249999999999999,0,0.0568647609709373,0.0653161800837022,0.222999614836968,0.0788404020251184
"383","Basic Industries","Agricultural Chemicals","Small","0",0.732353709048351,1.19781371643507,1.8015805799464,0.601154794339757,-0.100000000000001,-0.100000000000001,0.15,0,0.174030492378389,0.13465903454396,0.361381227282442,0.0438146341289744
"384","Finance","Major Banks","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0.434999999999995,0,0,0,0.0510546596984162,0.0562442799110984,0.0461528036184138,0.0438146341289744
"385","Finance","Major Banks","Small","1",0.847281829008328,0.60818760053949,0.595085593736863,0.601154794339757,-0.0254999999999992,0,0,0,0.0263485478447994,0.0455459250469943,0.0461528036184138,0.0438146341289744
"386","Finance","Major Banks","Small","1",0.932573702616549,0.543137117143695,0.612785198674365,0.700775294290036,-0.0190000000000001,-0.0280000000000022,-0.0210000000000008,-0.0169999999999995,0.0572704685743618,0.0719255638358433,0.0424264778062758,0.0534382360059669
"387","Capital Goods","Electronic Components","Small","0",1.08645684508147,0.782330881456659,0.61011596126717,1.21460885452503,-0.00499999999999989,-0.00999999999999979,-0.00499999999999989,0.01715,0.0270924088981476,0.0452637420512682,0.0869191449261962,0.206114965987302
"388","Technology","Semiconductors","Large","0",0.56804375303667,0.711241526721674,0.622424710433433,0.57134142532824,-0.0249999999999986,0,0.0199999999999996,0.0200000000000005,0.0340788210751019,0.0490029975395254,0.0358471494956591,0.0758869559542038
"389","Health Care","Medical Specialities","Small","0",1.23626111270685,1.9118183775738,1.01421961129781,0.883723734455239,-0.01,0,0,0,0.125933846408964,0.173616699212435,0.118114655170986,0.056225329351595
"390","Consumer Services","Services-Misc. Amusement & Recreation","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0.0500000000000007,0,0,0.0347242308877216,0.0299868786074176,0.0266878904973334,0.0375282688454028
"391","Finance","Major Banks","Small","0",0.753330280690466,0.543279006495383,0.693361845874279,0.696092249575287,0.0199999999999996,-0.0300000000000011,0.019499999999999,-0.0199999999999996,0.0323877288654091,0.0288140286632002,0.0579181285306936,0.0487367104917553
"392","Transportation","Marine Transportation","Medium","0",0.572386721675439,0.480167231624732,0.551542117106084,0.705018995710509,-0.00999999999999979,0.00974999999999993,-0.00965000000000016,0,0.0469578731200378,0.0315761349232146,0.0335836303242299,0.022794559439735
"393","Consumer Non-Durables","Textiles","Small","0",0.841309533609988,1.24114634954075,1.64693202984061,0.916625283856858,-0.0250000000000004,-0.0299999999999976,-0.00450000000000017,-0.0534999999999997,0.0261123884887036,0.0184849141935268,0.0265442094664852,0.0169710529962367
"394","n/a","n/a","Medium","0",0.531191551408466,0.470988406303151,0.925678141263577,0.544525087790607,0.0149999999999997,-0.0100000000000011,-0.00399999999999956,-0.0414999999999992,0.0361303955109998,0.0751017634638322,0.172484915927764,0.0198227547769719
"395","Finance","Savings Institutions","Small","0",0.354564157727459,0.426575661347965,0.491026032176562,0.266570267683782,-0.00499999999999989,-0.0299999999999994,0.0145,-0.00900000000000034,0.0306639987501148,0.0396587005811035,0.0286398885329576,0.0212224610743615
"396","Health Care","Major Pharmaceuticals","Small","0",1.8141562674044,1.598304201701,2.23920031387894,2.3851801467737,-0.0199999999999999,-0.0499999999999998,0,-0.01,0.118599138318947,0.183576482498865,0.49990592485249,0.674257550498175
"397","Finance","Major Banks","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.00999999999999801,0,0,0,0.0496486686468872,0.0455459250469943,0.0461528036184138,0.0438146341289744
"398","Energy","Industrial Machinery/Components","Small","0",0.768558537145074,1.00544891359048,1.76889282203044,0.750167988263279,0,0,-0.000549999999999995,-0.00979999999999998,0.206588154760693,0.141944737994506,0.115555987863029,0.07842686614191
"399","Health Care","Major Pharmaceuticals","Small","0",0.95881098361436,0.604966705147263,1.05668996862912,1.07700334921909,-0.0649999999999995,-0.00999999999999979,-0.0599999999999996,-0.0949999999999989,0.0821054395851985,0.0317384594021683,0.0609711496213758,0.153373887483356
"400","Technology","EDP Services","Small","1",0.623836810170702,0.552715565190039,0.511470740535894,0.793914345039241,0.0499999999999972,0,0,0,0.0527194013421947,0.0692053441512519,0.0708514271866026,0.0534654985950299
"401","Health Care","Medical/Dental Instruments","Small","0",0.679074058631467,0.498053564162121,0.592383788544017,0.861175217261466,-0.104999999999999,-0.0300000000000011,-0.0650000000000013,0.0300000000000011,0.0596017529970444,0.0550209958943305,0.0500366894089419,0.0385571291591643
"402","Miscellaneous","Business Services","Medium","0",0.636791123245669,0.828519831265509,0.948992978135838,0.576044146829379,0,-0.0399999999999991,0,-0.0899999999999999,0.0748830420470556,0.136869968880201,0.105489371584862,0.119735981267942
"403","Health Care","Medical Specialities","Small","0",1.6565026261124,0.791406733418397,2.43530300074428,2.06843118011556,-0.0149999999999997,0.0300000000000002,0,-0.015,0.145916097806908,0.104708259378877,0.465177515876453,0.091549476251701
"404","Consumer Services","Other Consumer Services","Medium","1",0.739832375184968,0.589546414614345,0.63896175465525,0.663724961038231,-0.0175000000000001,0.0300000000000002,-0.0200000000000005,0.0300000000000002,0.070158733484061,0.149485229730844,0.0338879703154486,0.0734693766761603
"405","Consumer Services","Other Consumer Services","Medium","1",0.854415411613388,0.431205640571863,0.489088297260047,0.57669946570219,-0.00999999999999979,-0.00499999999999989,0.00499999999999989,0.00300000000000011,0.0821521102235922,0.0735276117736476,0.0512034459291718,0.196930116413304
"406","Consumer Services","Real Estate Investment Trusts","Small","0",0.377604416469542,0.574152869068779,0.460307898137263,0.625735224777597,-0.0700000000000003,-0.0399999999999991,0,0.0339999999999989,0.0621035066488981,0.0518376964200854,0.0289822323999043,0.0423256628497171
"407","Technology","EDP Services","Small","0",0.819070249095062,2.474942073846,0.595085593736863,0.601154794339757,0.0449999999999999,0.0649999999999995,0,0,0.0742928205628962,0.0356507866103359,0.0461528036184138,0.0438146341289744
"408","Finance","Major Banks","Small","0",0.566484081295025,1.06243289297798,0.594385682300257,1.2573841773078,0.0800000000000018,-0.0250000000000021,0.0549999999999962,0.0849999999999973,0.0271433752438278,0.0234805563313126,0.0300542651742988,0.0392774657428484
"409","Finance","Major Banks","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0.00499999999999989,0.0199999999999996,0,0.0109751428159891,0.00704297881200228,0.0299694571604917,0.0271333906828103
"410","Energy","Oil & Gas Production","Small","0",0.597852490287234,0.368737867241409,0.409692482841455,1.13635007782261,-0.0950000000000006,0.0199999999999996,0.0400000000000009,-0.140000000000001,0.178514298005968,0.123447919866622,0.108580739049543,0.174581724256673
"411","Consumer Services","Restaurants","Large","0",0.564172750176355,0.530454609032739,0.545493475272666,0.647767459788754,-0.0499999999999998,-0.0499999999999989,0,-0.0499999999999989,0.0566608200295879,0.0650651120963918,0.0503213254804839,0.0539046518851825
"412","Finance","Savings Institutions","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.00999999999999979,-0.0100000000000002,0,0,0.0735461440460817,0.249896826521282,0.124130356286998,0.11126412958387
"413","Public Utilities","Environmental Services","Medium","0",0.501864849297984,0.611946179835691,0.557405478128955,0.522631236391083,-0.0299999999999994,0.0500000000000007,-0.00499999999999901,-0.0200000000000005,0.0419982655008645,0.083356772188461,0.0476790793201342,0.0640773320097415
"414","Consumer Durables","Automotive Aftermarket","Large","0",0.409993660581249,1.05326355536062,0.400815406604877,0.709906122915978,-0.435000000000002,0.359999999999999,0.0749999999999886,0.00999999999999801,0.0497387893972098,0.0430486700327778,0.0210718167067853,0.0315960841939568
"415","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","Small","0",2.02043089143711,2.54428296060125,1.9692062801913,0.739674568333596,-0.00999999999999979,0.03,-0.00330000000000003,-0.00119999999999998,0.20100642956641,0.184659500420639,0.284537560059317,0.0793722890734364
"416","Miscellaneous","Business Services","Medium","1",1.0058992606493,1.08561072685582,0.782649494847113,0.741800739741493,0.106499999999999,-0.0175000000000001,-0.0450000000000017,-0.054000000000002,0.0746378534897319,0.0850355636627988,0.0453071444804491,0.0420046588494256
"417","Miscellaneous","Business Services","Medium","1",0.846067766859526,0.592454498789561,0.429900165972495,0.549316430653111,-0.00999999999999801,-0.027000000000001,0.316999999999997,0.0289999999999964,0.0692727407444416,0.0430680229210277,0.0401058986190829,0.0654039819143366
"418","Health Care","Major Pharmaceuticals","Small","0",3.52581196549425,0.833063902383262,2.3414468147667,3.14759376853683,-0.01,-0.02,0,0,0.143386347263575,0.154688905342427,0.295494873625963,0.0473426925473966
"419","Health Care","Major Pharmaceuticals","Small","0",0.85925104014288,1.7557740114055,3.92276733402935,2.4493151332626,-0.0150000000000023,0.0600000000000005,0.0216500000000002,-0.02,0.184776588363131,0.459053426578819,0.160427687799577,0.108866144831219
"420","Health Care","Major Pharmaceuticals","Small","0",0.653973155045309,1.010410305738,0.789244473681967,1.52321247173893,-0.0299999999999998,-0.00999999999999979,-0.01,0,0.142678510720836,0.183253511561394,0.0747624825841691,0.180857983570975
"421","Health Care","Misc Health and Biotechnology Services","Small","0",0.830070359243598,0.991041953666212,0.838301129428809,1.80383790294305,-0.00499999999999989,-0.02,-0.00999999999999979,0,0.0679247848075352,0.0616516143863727,0.0760469940065319,0.382623450569852
"422","Finance","Major Banks","Medium","0",0.467178505762331,0.575512102419741,0.377104106924979,0.359333492469976,-0.0749999999999993,-0.0700000000000003,0.0599999999999987,-0.0800000000000018,0.0397898459304622,0.0291029381618097,0.0470754714882874,0.0298485622651211
"423","Basic Industries","Homebuilding","Medium","0",0.438025410565625,0.838185216838439,0.590339553034586,0.741869850041325,0.449999999999989,-0.0999999999999943,-0.0250000000000057,0.0500000000000043,0.0499920914309545,0.0279144415993997,0.0517789097511907,0.056203125538736
"424","Finance","Major Banks","Small","1",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0,0,0,0.0204703235743218,0.0250951514118792,0.00781871960383631,0.0107338078135208
"425","n/a","n/a","Small","0",0.802029561481275,0.453046055958939,0.743985697722748,0.660352497015224,0.369999999999997,0.0499999999999972,0.209500000000006,0.1295,0.0806771230566804,0.055034691933522,0.0574503647460092,0.0404044171414462
"426","Finance","Major Banks","Small","0",0.546428308194073,1.80473756376269,0.595085593736863,0.601154794339757,-0.0200000000000014,0.0200000000000031,0,0,0.0194043447404541,0.0140173737358612,0.0461528036184138,0.0438146341289744
"427","Miscellaneous","Business Services","Large","0",0.492288585311228,0.606466426781024,0.548655851870361,0.403772091873565,-0.184999999999995,0.0699999999999932,0.144500000000001,-0.0445000000000029,0.0505142305640023,0.0422235395201949,0.0215242196310567,0.0231560427574365
"428","Consumer Services","Catalog/Specialty Distribution","Large","0",0.585904464627859,0.382276016240999,0.394707572747768,0.399619095508013,-0.00499999999999545,-0.0100000000000051,0.174499999999998,0.174500000000002,0.03302548308082,0.0228378878457665,0.0372784970413398,0.0368128967194147
"429","Capital Goods","Pollution Control Equipment","Small","0",0.737460959123284,0.985505566310471,0.729339272296613,0.587569214181941,-0.0350000000000001,-0.0299999999999994,0.0198999999999998,0.0295500000000004,0.0811499783553801,0.263612307027535,0.123338982113305,0.0861556009707837
"430","Health Care","Medical Specialities","Small","0",0.695580189485091,1.01830800543072,1.9986079405135,0.601154794339757,-0.0549999999999997,0.0399999999999991,0.0999999999999996,0,0.0905290956428986,0.110438044604818,0.0580842053449623,0.0438146341289744
"431","Health Care","Major Pharmaceuticals","Large","1",0.32872327858515,0.355978658450639,0.487701825784955,0.599539949679576,-0.102499999999999,0.120000000000001,-0.0500000000000007,0.0649999999999995,0.0339214749138877,0.0820012103784079,0.0297909711766144,0.106949911188101
"432","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","Small","0",0.418452993765681,0.342081234428031,0.619403796529646,0.665424519467725,-0.0199999999999998,0,-0.01,-0.02,0.0950914659511045,0.070571446500154,0.0848416370957534,0.12909705854257
"433","Health Care","Medical/Dental Instruments","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.00999999999999801,0,0,0,0.0496486686468872,0.0455459250469943,0.0461528036184138,0.0438146341289744
"434","Health Care","Major Pharmaceuticals","Small","0",1.17926714061917,1.65575458546193,3.06819678019542,0.752817029796841,-0.01,-0.01,-0.01,-0.02,0.0300407932581958,0.128341990346518,0.0696741108277069,0.102922013743007
"435","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","Small","0",2.1139161032765,0.668582494822542,2.29315022458902,0.572726081533521,-0.145000000000001,0.0300000000000011,0.0500000000000007,0.0350000000000001,0.0606492422520574,0.106465158355746,0.0932570837009152,0.0406762974629901
"436","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","Small","0",0.633737348616503,1.26107336098843,0.65687892607373,2.12098034665974,-0.125,0,0,0,0.0730050780058063,0.173006022646819,0.0981534425378825,0.214498532667295
"437","Health Care","Major Pharmaceuticals","Small","0",0.565972415996096,1.95254009155426,4.66646258740122,3.10223407887862,-0.00499999999999989,-0.02,-0.01,-0.0700000000000001,0.086811455093609,0.278682618804179,0.430038994151364,0.213776584591313
"438","Consumer Non-Durables","Beverages (Production/Distribution)","Small","0",0.691168343370248,0.723916406016681,0.917218881779034,0.895524241173809,-0.0100000000000002,-0.0199999999999996,0,-0.04,0.0879872826591951,0.0448840894078061,0.186547362789733,0.0552262557095281
"439","Health Care","Major Pharmaceuticals","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.0960000000000001,-0.159999999999997,0.103750000000002,0,0.11352146376735,0.186934279274534,0.179764085383065,0.140366181841756
"440","Capital Goods","Industrial Machinery/Components","Small","0",1.68134984492863,0.55826604240543,0.943920879029862,4.4412401786746,-0.0150000000000001,-0.0100000000000002,-0.0100000000000002,0.01,0.0595267732722479,0.0487580894199724,0.0760862530855938,0.0632762128419174
"441","Capital Goods","Industrial Machinery/Components","Medium","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0,0,0.00185000000000013,-0.0371000000000001,0.0841083969667307,0.128816610484872,0.02456048243113,0.132448513337442
"442","Energy","Oil & Gas Production","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.00999999999999801,0,0,0,0.0496486686468872,0.0455459250469943,0.0461528036184138,0.0438146341289744
"443","Finance","Major Banks","Medium","0",1.26436248854509,0.589489932696766,0.583102365658173,0.524377211605831,0.0299999999999994,-0.0700000000000003,0.0394999999999985,-0.00499999999999901,0.0313424636215129,0.0235606005758451,0.037672470874355,0.0236978278009539
"444","Consumer Services","Broadcasting","Medium","0",0.836204092738453,1.0849047981341,1.04336130009091,1.42832699697235,0,0,0,0,0.0614186930468526,0.0394564624447542,0.0211257140864402,0.0844221921919479
"445","Finance","Savings Institutions","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,-0.00949999999999984,-0.00999999999999979,0.000599999999999934,-0.00999999999999979,0.0462856767407089,0.041486591218075,0.0771491975925352,0.0465100692965306
"446","Consumer Durables","Consumer Specialties","Large","0",0.479927633819927,0.697939044347919,0.621427868960122,0.65742014575561,-0.105000000000004,-0.029999999999994,-0.0350000000000019,-0.155000000000001,0.0486852057431446,0.0375636015116298,0.0636592414347755,0.084603499424823
"447","Consumer Durables","Consumer Specialties","Large","0",0.46065173080944,0.505349519827549,0.407472553499962,0.451896030023388,-0.100000000000001,-0.0700000000000003,0.00499999999999901,-0.110000000000001,0.034896159443667,0.0373877411002417,0.0640697658543888,0.0774533234524569
"448","Finance","Major Banks","Small","0",0.744991690014586,0.514950311577143,0.736479043804862,0.962846991078722,0.0449999999999999,0,-0.0445000000000011,0.00950000000000095,0.0318466447052196,0.033847068915931,0.055682075976493,0.0575409774827089
"449","Basic Industries","Aluminum","Medium","0",0.477925440561959,0.432836415881044,0.620295317665938,0.451707728840753,0.0449999999999999,0.0400000000000009,0.0299999999999994,0.0150000000000006,0.105713363053709,0.134571038840156,0.110497229361571,0.0954929484328407
"450","Finance","Major Banks","Small","0",0.696214148145228,0.664584247233514,0.781401471478057,0.860470148746395,0,-0.150000000000006,0.0744999999999933,-0.0449999999999982,0.0208567494463542,0.0316996236158533,0.0756380202325471,0.0280919224577458
"451","Consumer Services","Hotels/Resorts","Medium","0",0.802304284333542,1.33870831150419,0.819055773122926,0.708596648261203,-0.0299999999999998,0.00999999999999979,-0.00999999999999979,-0.0199999999999996,0.0820282923752026,0.0590570429231576,0.0738563101391731,0.0529465783257113
"452","Technology","Radio And Television Broadcasting And Communications Equipment","Small","0",0.919232839742088,0.787051159812358,0.776821137900044,0.503408187483612,0.00499999999999989,-0.00999999999999979,-0.02,-0.01,0.121855880107401,0.0749309146840265,0.112514585594019,0.107516126369035
"453","Health Care","Major Pharmaceuticals","Small","0",0.739093720250399,1.90651174468836,1.47460757063625,4.34902016722916,0.00980000000000003,0,-0.00364999999999999,-0.00195000000000001,0.222430734339271,0.495222412097181,0.16319492493739,0.23356894429895
"454","Technology","EDP Services","Large","0",0.404843163784822,0.641399627778482,0.578754813949266,0.624177194266559,-0.215000000000003,0.0400000000000063,0.0100000000000051,0.0350000000000037,0.070884417281042,0.0360931621293491,0.0459121384220375,0.0461545295380637
"455","Health Care","Medical/Dental Instruments","Small","0",1.58240662264232,0.715049465615009,0.686362720481431,1.14376116042794,0.00999999999999979,0,0,-0.0150000000000001,0.121967621427451,0.106057646597597,0.0840186254259398,0.264423585881137
"456","Capital Goods","Medical Specialities","Small","0",1.90599086490757,1.4363735983898,3.91721847010665,0.73602987191248,-0.0300000000000001,-0.0100000000000002,-0.00519999999999987,0.018,0.161027217392864,0.151780148396556,0.0900587416255481,0.0211919533993565
"457","Technology","Semiconductors","Small","0",0.641149959514375,0.809443423289533,0.511190087970118,0.598103898560229,-0.0500000000000007,0.0500000000000043,-0.100000000000001,0.0999999999999979,0.106029105332087,0.0356088777525496,0.0536323731283062,0.102611432099447
"458","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","Small","0",1.02543448153901,1.01372566139053,1.73059739144812,0.739666200629053,-0.0149999999999999,0.0118,0,0.00999999999999979,0.0645514980454517,0.0909065703482325,0.117356866666243,0.0690786438357098
"459","Technology","Computer Software: Prepackaged Software","Medium","0",0.726252839857923,0.714418038047098,0.518818913561606,0.788188631274697,-0.0649999999999995,-0.0900000000000034,0,0.0450000000000017,0.10389846289016,0.0380018254272084,0.030120634441747,0.128568305918333
"460","Consumer Durables","Consumer Specialties","Small","0",1.82721443952656,1.3867758908407,1.04132890441154,0.963778400140072,0,0.00749999999999995,-4.99999999999945e-05,-0.000799999999999967,0.0363497135525582,0.195908102090465,0.0303461179193466,0.0317467328651965
"461","Capital Goods","Metal Fabrications","Medium","0",0.53495765399598,0.632097555589276,0.521648746192188,0.344296009108417,-0.140000000000001,0.0300000000000011,-0.00500000000000256,0.0450000000000017,0.0889014113195946,0.0511844881997073,0.0616535469641318,0.0319901597323426
"462","Technology","Computer Software: Prepackaged Software","Large","0",0.544213274936623,0.916137571555566,0.621975510145781,0.400188856343912,-0.039999999999992,-0.310000000000002,0.140000000000008,0.0200000000000031,0.0218282336412755,0.0562719379657613,0.0298044815061465,0.0337403165761391
"463","Health Care","Medical Electronics","Medium","0",1.72832339961655,2.41750347636314,1.73017132276955,0.78316181696838,-0.134999999999999,-0.03505,-0.0099999999999999,0,0.227907712288367,0.674491408645583,0.0349769275417321,0.0569336240324131
"464","Health Care","Major Pharmaceuticals","Small","0",0.573118864018325,0.60818760053949,0.595085593736863,0.601154794339757,0.00999999999999979,-0.12,0,0,0.0874328159477493,0.225781588285309,0.083311308463236,0.0891825925755026
