"","symbol","week52change","week52high","week52low","day200MovingAvg","day50MovingAvg","avg10Volume","avg30Volume","ttmEPS","companyName","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","peRatio","beta","marketcap","employees","float","ttmDividendRate","sharesOutstanding","nextDividendDate","dividendYield","nextEarningsDate","exDividendDate"
"1885","KVHI",-0.123529,13.2,8.64,10.27,9.74,20345.2,30547.33,-0.9518,"KVH Industries, Inc. (Delaware)",-0.197411,-0.262454,0.224691,-0.137815,-0.009653,-0.038425,0.043744,0.141268,0.015842,0.082278,-10.96,0.764813384328291,188032040,715,13791438.028,NA,18028000,NA,NA,"2019-10-30",NA
"1886","FSTR",0.061927,27.8,13.91,20.85,23.33,28618.3,30328.9,-2.2171,"L.B. Foster Co.",4.18599,-0.534374,0.223362,0.06789,0.365396,0.295492,-0.021026,0.080278,-0.063556,0.180527,-10.44,1.32223719711539,245089050,1480,9904593.741,NA,10587000,NA,NA,"2019-11-01","2016-09-07"
"1887","LJPC",-0.483688,22.67,5.01,8.27,9.31,389918.2,354620,-5.9548,"La Jolla Pharmaceutical Co.",-0.999998,-0.044693,-0.681564,-0.480378,0.1001,0.50342,0.11687,0.184267,0.330508,0.099,-1.83,1.91092381912353,296248680,169,25299691.53,NA,27129000,NA,NA,"2019-10-24",NA
"1888","LSBK",-0.110448,17.26,14.25,15.21,14.91,5116.2,3663.2,0.6269,"Lake Shore Bancorp, Inc.",0.397196,0.212539,-0.047771,-0.110448,-0.02678,-0.06875,-0.001628,0.013605,0.003367,-0.006667,23.77,0.032220279370901,88625200,115,2064503.216,0.44,5948000,NA,0.0295302013422819,NA,"2019-08-02"
"1889","LBAI",-0.123784,18.95,13.77,15.69,15.52,196080.4,202412.3,1.3232,"Lakeland Bancorp, Inc.",0.435664,0.740503,-0.144431,-0.143243,0.054558,0,0.007629,0.042078,-0.005646,0.0797,12.25,0.797144064353337,818426690,652,48210734.364,0.47,50489000,NA,0.0289944478716841,"2019-10-24","2019-08-02"
"1890","LKFN",-0.035497,49.2,37.78,45.09,43.94,69504.8,74288.9,3.3556,"Lakeland Financial Corp. (Indiana)",4.915561,0.999454,0.070275,-0.042848,0.118282,-0.036982,-0.009563,0.052182,0.012667,0.076796,13.68,0.803348626514493,1176608160,553,24572585.115,1.08,25623000,NA,0.0235191637630662,"2019-10-25","2019-07-24"
"1891","LAKE",-0.075486,14.44,9.7,11.4,10.77,29283.9,16267.87,-0.0627,"Lakeland Industries, Inc.",0.790566,0.75446,0.141935,-0.105058,0.08593,0.037017,-0.049587,0.024955,0.044505,0.083883,-189.47,0.331699858804731,95099400,1632,7476245.735,NA,8005000,NA,NA,"2019-12-11",NA
"1892","LRCX",0.538401,237.9,122.64,180.9,205.47,1854924.8,1712391.37,14.3775,"Lam Research Corp.",16.755208,2.597256,0.371647,0.533895,0.698265,0.378264,0.303457,0.141864,0.141476,0.030493,16.38,1.50506166971815,34046193480,10700,143772611.887,4.4,144533000,"2019-09-30",0.0186788928510783,"2019-10-15","2019-09-30"
"1893","LAMR",0.010646,84.5,64.51,77.52,78.41,316932.4,358083.6,3.6068,"Lamar Advertising Co.",1.79301,0.675692,0.156852,0.022832,0.187314,0.015667,-0.000752,0.01039,-0.000877,0.045222,21.84,0.812744906656526,7908631737,3600,85329638.628,3.75,85956000,"2019-09-13",0.0475948724457418,"2019-11-11","2019-09-13"
"1894","LANC",-0.088747,194.38,138.89,156.73,150.14,136189.4,120148.43,5.4769,"Lancaster Colony Corp.",2.820558,0.706556,0.232528,-0.087686,-0.153169,-0.038289,-0.028382,-0.052195,-0.048245,-0.008882,26.66,0.353704265516614,4014106920,3200,17923546.86,2.55,27492000,NA,0.0174645572221081,"2019-10-24","2019-09-06"
"1895","LCA",0.002051,9.85,9.62,9.76,9.77,367509.3,129000.13,NA,"Landcadia Holdings II, Inc.",NA,NA,NA,0.002051,0.002051,0.002051,0.002051,0.002051,-0.001022,-0.002043,NA,-0.0638054787973347,386220313,NA,NA,NA,31625000,NA,NA,NA,NA
"1896","LCAHU",NA,NA,NA,NA,NA,NA,NA,NA,"Landcadia Holdings II, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394917188,NA,29675002.5,NA,31625000,NA,NA,NA,NA
"1897","LCAHW",NA,NA,NA,NA,NA,NA,NA,NA,"Landcadia Holdings II, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33601563,NA,NA,NA,0,NA,NA,NA,NA
"1898","LNDC",-0.038132,15.57,9.02,11.32,10.92,100523.4,105260.33,0.0169,"Landec Corp.",2.728571,-0.106929,-0.254286,-0.042023,0.042337,-0.037529,0.286311,0.14299,0.127289,0.098127,731.36,0.525292981710473,360244560,736,28361214.804,NA,29146000,NA,NA,"2019-10-01",NA
"1899","LARK",-0.153487,28.03,21,23.61,23.43,1824.2,5288.1,2.3485,"Landmark Bancorp, Inc. (Kansas)",1.260289,0.634851,-0.106832,-0.151952,-0.026001,-0.048387,0.010707,0.034634,0.006826,0.006397,10.03,0.197195157866983,103054800,291,3421690.672,0.78096,4376000,NA,0.0331617834394904,NA,"2019-08-06"
"1900","LMRK",0.209774,17.54,10.31,15.22,16.34,60169.2,65035.83,4.2352,"Landmark Infrastructure Partners LP",-0.211629,-0.211629,-0.041401,0.238346,0.346688,0.163958,0.029375,0.007956,0.001216,0.024891,3.8,0.290064544734337,407704510,35,21626228.364,1.47,25339000,NA,0.09136109384711,"2019-11-04","2019-08-01"
"1901","LMRKN",0.137093,26.9,17.88,24.22,25.48,1727.7,4665.03,NA,"Landmark Infrastructure Partners LP",0.043822,0.043822,0.043822,0.14013,0.274905,0.06739,0.061818,0.033832,0.047701,0.006619,NA,0.0744376334440575,664135190,NA,NA,NA,0,NA,NA,NA,NA
"1902","LMRKO",0.05551,26.45,19.24,24.49,25.56,4026.9,6714,NA,"Landmark Infrastructure Partners LP",0.0164,0.0164,-0.00196,0.055918,0.23514,0.036874,0.027811,0.016104,0.030673,-0.003751,NA,0.114623734173786,655266540,NA,NA,NA,0,NA,NA,NA,NA
"1903","LMRKP",0.0496,26.63,20.66,24.91,25.8,5792.4,5045.73,NA,"Landmark Infrastructure Partners LP",0.055035,0.055035,0.026984,0.0468,0.183092,0.042629,0.021663,0.011206,0.008478,0.007662,NA,-0.0574322427005483,664895360,NA,NA,NA,0,NA,NA,NA,NA
"1904","LE",-0.208989,22.5,7.15,14.48,10.12,784862.5,397000.4,0.301,"Lands' End, Inc.",-0.505672,-0.371298,-0.247273,-0.232584,-0.061813,-0.246137,0.129859,0.427377,0.305927,0.210993,46.78,1.6649298336482,455769600,5000,16232227.83,NA,32370000,NA,NA,"2019-12-06",NA
"1905","LSTR",-0.086164,126.6,90.23,106.06,109.78,294391.6,264781.1,6.4215,"Landstar System, Inc.",6.83931,0.847692,0.363767,-0.086809,0.170648,0.025272,0.079748,0.027599,0.03003,0.016159,17.64,0.994289971405464,4488890100,1306,39217808.37,0.66,39630000,NA,0.00582678555663459,"2019-10-23","2019-08-09"
"1906","LNTH",0.510429,29.8,12.59,22.46,24.12,274895.7,319878.9,1.0096,"Lantheus Holdings, Inc.",0.881481,0.881481,0.814286,0.474233,0.553329,0.004179,-0.093208,0.069902,0.068475,0.067526,24.39,1.49641332249508,955748400,488,37411105.74,NA,38820000,NA,NA,"2019-10-28",NA
"1907","LTRX",-0.302326,5.12,2.34,3.22,3.5,104588.9,61207.13,-0.0178,"Lantronix, Inc.",-0.289583,0.91573,0.267658,-0.281184,0.156463,0.201413,0.052632,-0.044944,-0.014493,-0.047619,-185.39,0.952650773786162,75685500,210,12176489.655,NA,22935000,NA,NA,"2019-10-24",NA
"1908","LSCC",1.84375,21.58,5.38,12.77,18.22,2305033.2,1878536.5,0.1163,"Lattice Semiconductor Corp.",0.952444,0.856784,1.225904,1.85462,2.018678,0.616154,0.464111,0.101153,0.088601,0.051552,179.97,1.33313311237975,2776762170,754,131384366.073,NA,132669000,NA,NA,"2019-10-25",NA
"1909","LAUR",0.094278,18.57,13.58,15.77,16.79,2052423.8,1453513.93,0.4148,"Laureate Education, Inc.",0.203774,0.203774,0.175387,0.090377,0.091797,0.098952,0.060721,-0.006517,0.022561,-0.051471,40.57,0.816375082148086,3781230299,60000,101363378.304,NA,118806000,NA,NA,"2019-11-07",NA
"1910","LAWS",0.237104,43.23,28,33.74,38.57,14960.9,22420.27,0.8085,"Lawson Products, Inc.",0.264996,1.020619,0.507692,0.251885,0.298905,0.367381,0.18301,0.048509,0.015912,0.13357,50.72,0.402331142558646,368638890,1740,8708237.574,NA,8989000,NA,NA,"2019-10-24",NA
"1911","LAZY",-0.442543,8.5,4.13,5.25,4.85,4963.3,3604.07,-0.7345,"Lazydays Holdings, Inc.",-0.577477,-0.577477,-0.577477,-0.447433,-0.244147,-0.176415,-0.096,-0.06113,-0.10495,-0.006593,-6.21,0.281340547724575,38632320,880,5646850.632,NA,8472000,NA,NA,"2019-11-08",NA
"1912","LCNB",-0.077454,19.94,14.56,16.91,17.45,27455.2,20455.77,1.4117,"LCNB Corp.",0.282264,0.07873,-0.232957,-0.051459,0.153548,0.051765,0.054867,0.043174,0.00619,0.071942,12.32,0.611904595113833,225409180,325,12033181.966,0.67,12962000,NA,0.0385278895917194,"2019-10-16","2019-08-30"
"1913","LPTX",-0.737778,8.17,1.35,1.95,1.78,175124.3,301354.7,-1.1815,"Leap Therapeutics, Inc.",-0.78626,-0.78626,-0.778656,-0.743704,-0.290984,-0.121827,0.153333,0.21831,-0.227679,0.074534,-1.5,0.99663647988617,42549030,25,14268180.177,NA,24039000,NA,NA,"2019-11-18",NA
"1914","LEGH",0.308396,15.99,8.93,12.8,13.26,35470,28941.9,NA,"Legacy Housing Corp.",0.022444,0.022444,0.022444,0.310889,0.315263,0.114488,0.215883,0.217761,0.24664,0.090595,NA,-0.229334133736671,389140020,800,5988133.107,NA,24723000,NA,NA,"2019-11-27",NA
"1915","LTXB",-0.04217,46.72,30.18,39.16,41.13,355058.6,284242.07,3.31,"LegacyTexas Financial Group, Inc.",2.804018,0.649656,0.100216,-0.050955,0.306227,0.115961,0.138904,0.064286,0.039452,0.05829,13.18,1.02033698480719,2129737960,881,47890388.532,0.88,48836000,NA,0.020178858060078,"2019-10-22","2019-08-02"
"1916","INFR",0.104755,31.58,25.29,29.34,30.44,9471.8,11171.13,NA,"Legg Mason Global Infrastructure ETF",0.184554,0.184554,0.075396,0.094029,0.146067,0.034133,-0.005299,0.03065,0.023452,-0.011309,NA,0.176509945821817,NA,NA,NA,NA,0,NA,NA,NA,NA
"1917","LVHD",0.055873,33.5,27.38,31.43,32.38,160113.5,99076.8,NA,"Legg Mason Low Volatility High Dividend ETF",0.256735,0.256735,0.064787,0.060317,0.175642,0.051306,0.042122,0.039203,0.03598,0.01335,NA,0.500374943459729,NA,NA,NA,NA,0,NA,NA,NA,NA
"1918","SQLV",-0.113899,30.4,23.02,26.23,25.3,2263.2,1684.17,NA,"Legg Mason Small-Cap Quality Value",0.108506,0.108506,0.108506,-0.113899,0.111387,-0.027536,0.050078,0.083132,0.037154,0.068897,NA,0.49638447353462,NA,NA,NA,NA,0,NA,NA,NA,NA
"1919","LACQ",0.054696,10.24,9.62,10.04,10.2,11612.3,36744.17,0.028,"Leisure Acquisition Corp.",0.042819,0.042819,0.042819,0.052632,0.038697,0.022044,0.00691,-0.001957,0,-0.003196,365,0.00424998763532812,255500000,NA,22520175,NA,2.5e+07,NA,NA,NA,NA
"1920","LACQU",0.028141,10.3,9.85,10.14,10.17,10116,7698.67,NA,"Leisure Acquisition Corp.",0.0271084337349397,0.0271084337349397,0.0271084337349397,0.0281407035175881,0.00788177339901478,-0.00195121951219508,0.00294117647058835,0.00491159135559928,0.0128712871287129,0,NA,-0.0185843318400096,261250000,NA,NA,NA,0,NA,NA,NA,NA
"1921","LACQW",0.372549,1.15,0.56,0.8707,0.8258,4045.3,2171.73,NA,"Leisure Acquisition Corp.",0.272727272727273,0.272727272727273,0.272727272727273,0.372549019607843,-0.113924050632911,-0.385964912280702,-0.292929292929293,-0.0666666666666667,-0.125,0,NA,-0.337055791487433,17087500,NA,NA,NA,0,NA,NA,NA,NA
"1922","LMAT",0.021564,38.99,21.79,28.09,31.53,82789.1,83338.47,0.9425,"LeMaitre Vascular, Inc.",3.467742,2.524173,-0.087615,0.002875,0.491236,0.137639,0.313253,0.076543,0.079208,0.098583,37.7,0.816604454832922,705163910,483,16136821.667,0.31,19847000,NA,0.00872502110892204,"2019-10-29","2019-08-20"
"1923","TREE",0.398703,434.94,183.25,331.05,341.33,166571.8,179639,2.6642,"LendingTree, Inc.",32.226667,15.752941,1.694965,0.393256,0.448946,-0.025963,-0.170438,0.074236,-0.005278,0.042845,121.43,1.58336640496408,4202201280,909,7792971.363,NA,12989000,NA,NA,"2019-11-01",NA
"1924","LEVL",-0.072069,28.53,20.88,24.04,23.62,33257.1,18987.2,1.8316,"Level One Bancorp, Inc.",-0.169515,-0.169515,-0.169515,-0.060954,0.161419,0.119709,0.082231,0.109746,0.111158,0.133766,14.13,0.262612083301535,200078280,251,5059537.488,0.14,7731000,NA,0.00540958268933539,"2019-10-29","2019-06-28"
"1925","LXRX",-0.784133,11.51,1.12,5.38,2.85,3071933.6,1867209.37,-0.8404,"Lexicon Pharmaceuticals, Inc.",-0.76437,-0.284694,-0.552648,-0.776753,-0.649783,-0.692112,-0.587031,0.657534,0.847328,0.753623,-2.78,1.67310757558231,248676480,202,103177890.72,NA,106272000,NA,NA,"2019-11-07",NA
"1926","LX",0.122669,14.66,6.48,10.88,10.84,1830530.3,997982.37,1.7206,"Lexinfintech Holdings Ltd.",0.28972,0.28972,0.28972,0.157017,0.588949,0.057399,0.04614,0.148004,0.12931,0.036028,6.65,1.31411951793267,NA,2365,117784328.484186,NA,NA,NA,NA,"2019-11-11",NA
"1927","LFAC",0.067708,10.55,9.55,10.04,10.2,17893.5,19292.5,0.0965,"LF Capital Acquisition Corp.",0.048806,0.048806,0.048806,0.064583,0.046059,0.017928,0.006897,0.000597,0.001961,0.000979,106.22,-0.012652617873031,198914063,2,15525000,NA,15525000,NA,NA,NA,NA
"1928","LFACU",0.026,10.3,8.04,10.1,10.12,8837.1,6773.53,NA,"LF Capital Acquisition Corp.",0.026,0.026,0.026,0.026,0.00785854616895875,0.0188679245283018,0.0198807157057653,0.0158415841584159,0.0198807157057653,0.0048971596474044,NA,0.0279488892434476,200854688,NA,NA,NA,0,NA,NA,NA,NA
"1929","LFACW",-0.285714,0.65,0.25,0.4915,0.3992,6054.3,19832.57,NA,"LF Capital Acquisition Corp.",-0.285714285714286,-0.285714285714286,-0.285714285714286,-0.285714285714286,-0.166666666666667,-0.351851851851852,-0.222222222222222,0.0294117647058822,-0.186046511627907,0.0294117647058822,NA,0.29093917063005,6598125,NA,NA,NA,0,NA,NA,NA,NA
"1930","LGIH",0.58633,85.41,37.16,64.5,75.41,274404.6,261270.3,6.3557,"LGI Homes, Inc.",4.497674,3.89441,1.442149,0.629644,0.756693,0.407585,0.154398,0.082629,0.15229,-0.002675,12.56,0.858483216043947,1831529600,857,18914764.08,NA,22940000,NA,NA,"2019-11-11",NA
"1931","LHCG",0.221414,129.37,80.84,111.5,121.3,201914.9,203472.17,2.7767,"LHC Group, Inc.",5.785965,4.541547,0.908553,0.22993,0.272073,0.072347,0.016567,-0.019538,-0.04113,-0.032356,42.36,0.80392610618465,3705655880,30985,29628673.832,NA,31508000,NA,NA,"2019-11-11",NA
"1932","LLIT",-0.555322,2,0.67,1.2809,0.9123,1839.7,3297.2,-0.5089,"Lianluo Smart Ltd.",-0.883148,-0.721063,-0.02,-0.555322,-0.336764,-0.440882,-0.468252,-0.182366,-0.199579,-0.03576,-1.49,0.816635740717123,13540443,98,4610855.545,NA,17807000,NA,NA,NA,NA
"1933","LBRDA",0.31577,109.56,68.76,93.01,102.48,136203.2,105456.77,0.3981,"Liberty Broadband Corp.",1.110428,1.110428,0.177089,0.312621,0.490852,0.190225,0.087725,0.109325,0.106042,0.002034,272.87,0.932030151204578,19720907460,52,24506886.752,NA,26371000,NA,NA,"2019-11-04",NA
"1934","LBRDK",0.326053,109.72,68.47,93.46,103.71,428121.6,416173.07,0.3981,"Liberty Broadband Corp.",1.205364,1.205364,0.157148,0.318044,0.489373,0.196124,0.085115,0.092427,0.091878,0.001106,274.5,0.937254748402075,19838909760,52,147992646.836,NA,152716000,NA,NA,"2019-11-04",NA
"1935","LBTYA",0.01647,29.55,19.88,25.52,26.77,4649809.6,3099949.97,-0.1861,"Liberty Global Plc",-0.270906,-0.373302,-0.153432,0.012173,0.323502,0.108627,0.071645,0.055639,0.070833,0.037051,-152.55,0.997350750337325,20745367920,26600,199261680.09,NA,205370000,NA,NA,"2019-11-06",NA
"1936","LBTYB",0.078067,30.05,20.7,25.56,27.11,598.9,411.87,-0.1861,"Liberty Global Plc",-0.347344,-0.384489,-0.277957,0.042305,0.335143,0.069753,0.130565,0.048542,0.030809,0.018083,-155.83,0.417369880846177,21191112000,26600,265348.35,NA,12158000,NA,NA,"2019-11-06",NA
"1937","LBTYK",0.015879,28.77,19.24,24.84,26.2,9947304.6,6546229.87,-0.1861,"Liberty Global Plc",1.126531,-0.362535,-0.161571,0.012555,0.324638,0.098998,0.06984,0.040212,0.061556,0.033547,-147.82,0.995779745094195,20102327280,26600,492296337.6,NA,513200000,NA,NA,"2019-11-06",NA
"1938","LILA",-0.108277,22.2,13.96,17.84,16.54,194767.5,214373.77,-2.3178,"Liberty Latin America Ltd.",-0.42682,-0.42682,-0.025827,-0.110202,0.222884,-0.066162,0.010935,0.129505,0.167298,0.115199,-7.99,1.2169460692865,3363843550,10800,45793759.484,NA,48686000,NA,NA,"2019-11-06",NA
"1939","LILAK",-0.11368,21.93,13.95,17.86,16.55,600843.7,646261.77,-2.3178,"Liberty Latin America Ltd.",-0.436316,-0.436316,-0.04375,-0.117534,0.21164,-0.071935,-0.005969,0.113001,0.157296,0.110976,-7.94,1.23656312892689,3340244000,10800,111615558.691,NA,130949000,NA,NA,"2019-11-06",NA
"1940","BATRA",0.122753,29.94,23.54,27.39,28.19,41566.7,38891.03,-0.2751,"Liberty Media Corp. Liberty Braves",0.415539,0.415539,0.158802,0.121224,0.17893,0.036409,0.087941,0.038244,0.019117,0.049016,-106.72,0.603095485386138,17601261280,NA,9833249.315,NA,10249000,NA,NA,"2019-11-20",NA
"1941","BATRK",0.120275,30,23.44,27.35,28.13,74563.8,77182.97,-0.2751,"Liberty Media Corp. Liberty Braves",0.595651,0.595651,0.169992,0.117984,0.172607,0.03793,0.08284,0.040512,0.021633,0.050969,-106.65,0.598525528525077,17589271320,NA,35677856.68,NA,39740000,NA,NA,"2019-11-20",NA
"1942","FWONA",0.177537,40.8,26.63,34.57,38.03,58341.1,75953.57,-1.5887,"Liberty Media Corp.",0.976353,0.976353,0.127736,0.186897,0.352667,0.203083,0.120685,0.054848,0.069866,0.001234,-25.34,1.01778869763632,24135789480,4555,24811091.52,NA,25680000,NA,NA,"2019-11-11",NA
"1943","FWONK",0.183673,43.05,27.51,35.76,40.02,575801.4,720910.37,-1.5887,"Liberty Media Corp.",1.123416,1.123416,0.120349,0.189265,0.374031,0.222414,0.141707,0.05063,0.06965,-0.005842,-26.65,1.03872232070319,25382745320,4555,196905644.432,NA,202888000,NA,NA,"2019-11-11",NA
"1944","LSXMA",-0.110355,47.54,34.92,39.15,40.35,299511.2,397091.33,1.634,"Liberty Media Corp. Liberty SiriusXM",0.273397,0.273397,0.065433,-0.107378,0.12186,0.024652,0.139832,0.047144,0.005268,0.017697,25.61,0.833365867027962,25082996320,NA,99183397.2,NA,102866000,NA,NA,"2019-11-11",NA
"1945","LSXMB",-0.159592,47.1,35.46,39.19,40.31,87.2,111.27,1.634,"Liberty Media Corp. Liberty SiriusXM",0.172817,0.172817,-0.00954,-0.179015,0.122365,-0.001077,0.13542,-0.007744,-0.02381,0,25.69,0.025846530517807,25160931060,NA,329999.555999999,NA,9822000,NA,NA,NA,NA
"1946","LSXMK",-0.107725,47.73,34.83,39.34,40.67,353535,450934.8,1.634,"Liberty Media Corp. Liberty SiriusXM",0.334332,0.334332,0.080636,-0.103915,0.128465,0.025678,0.144015,0.044658,0.008335,0.016567,25.8,0.848683669721763,25274835680,NA,184929148.11,NA,204818000,NA,NA,"2019-11-11",NA
"1947","LTRPA",-0.32526,20.63,7.92,13.78,10.52,530113.2,445103.53,0.0934,"Liberty TripAdvisor Holdings, Inc.",-0.585816,-0.585816,0.036964,-0.315571,-0.386476,-0.315097,-0.188013,-0.041667,-0.128634,0.114994,104.39,1.88424607071413,732000750,3366,71984308.515,NA,72147000,NA,NA,"2019-11-11",NA
"1948","LTRPB",-0.363889,21.98,9.16,14.32,11.08,2,29.43,0.0934,"Liberty TripAdvisor Holdings, Inc.",-0.657857,-0.657857,-0.084713,-0.363389,-0.515732,-0.386809,-0.266219,-0.126933,-0.236067,0,98.07,0.094960050949617,687705320,3366,159825.64,NA,2930000,NA,NA,NA,NA
"1949","LCUT",-0.171689,12.4,6.69,9.52,8.48,30720.2,25492.4,-0.0154,"Lifetime Brands, Inc.",0.401527,-0.387592,-0.496986,-0.151598,-0.068205,0.001078,-0.01589,0.191026,0.06659,0.288488,-588.96,0.752690499993494,192782850,1500,12341396.925,0.17,21255000,"2019-10-31",0.0187431091510474,"2019-11-11","2019-10-31"
"1950","LFVN",0.049679,17.08,9.9,12.85,11.76,73311.4,72828.53,0.5267,"LifeVantage Corp.",1.784781,0.281418,1.565591,0.065705,0.023865,-0.062059,0.122363,0.212397,0.196043,0.091954,24.87,0.993695789161986,184919600,227,13047023.552,NA,14116000,NA,NA,"2019-11-06",NA
"1951","LWAY",-0.037931,4.75,1.81,2.59,3.03,13590.6,17873,-0.2436,"Lifeway Foods, Inc.",0.474627,-0.832201,-0.740818,-0.062069,0.373737,0.295238,0.172414,-0.114007,-0.185629,-0.086482,-11.45,0.560042482859052,43973190,322,4145158.761,NA,15761000,NA,NA,"2019-11-13",NA
"1952","LGND",-0.619137,278.62,84.45,117.47,99.67,539948.7,431393.83,33.0204,"Ligand Pharmaceuticals, Inc.",2.256046,0.894753,0.098926,-0.618707,-0.287956,-0.161293,-0.142644,0.037214,0.023073,0.112061,2.95,1.52518469089576,1852431840,116,18429092.301,NA,19011000,NA,NA,"2019-10-30",NA
"1953","LTBR",-0.3,1.12,0.49,0.7096,0.675,131417.7,100205.27,-0.4415,"Lightbridge Corp.",-0.96537,-0.926667,-0.257937,-0.25798,0.288546,0.21683,0.060488,0.069754,0.086686,0.013102,-1.57,0.486603816730209,26262898,11,37651597.4636,NA,37897400,NA,NA,NA,NA
"1954","LPTH",-0.651818,2.19,0.6212,1.2858,0.7794,113497.6,88359.53,-0.1039,"LightPath Technologies, Inc.",0.409091,0.019737,-0.442446,-0.622057,-0.483725,-0.548629,-0.159681,0.0532,0.096931,0.037704,-7,0.303741476103789,18784848,350,22301256.694,NA,25814000,NA,NA,"2019-11-07",NA
"1955","LLEX",-0.937314,5.53,0.275,1.125,0.3744,328489.1,619612.03,-0.3392,"Lilis Energy, Inc.",-0.994391,-0.954737,-0.700696,-0.937387,-0.765306,-0.77451,-0.478064,-0.00029,0.095934,0.1079,-1.02,2.01923122133985,31732934,39,75643267.058,NA,91873000,NA,NA,"2019-10-31",NA
"1956","LMB",-0.482937,12.18,3.56,6.83,7.01,37830.4,100883.63,0.0657,"Limbach Holdings, Inc.",-0.087831,-0.087831,-0.346514,-0.492244,0.055914,-0.141608,-0.443941,-0.415476,-0.43237,0.02079,76.1,0.542542676457822,38215000,1700,5961731.075,NA,7643000,NA,NA,"2019-11-12",NA
"1957","LLNW",-0.354251,5.32,2.2,2.82,2.53,1038332.1,667550.37,-0.1853,"Limelight Networks, Inc.",-0.856628,0.65625,0.012739,-0.331984,0.330645,0.134021,0.174377,0.386555,0.226766,0.166078,-17.22,1.25191652191928,370681190,563,110962194.116,NA,116201000,NA,NA,"2019-10-14",NA
"1958","LMST",-0.012179,16.59,12.5,14.81,15.07,5377.1,4990.53,1.5159,"Limestone Bancorp, Inc.",-0.846388,2.052,0.516371,-0.01859,0.07288,0.004593,0.0166,0.015926,0.009894,0.030976,10.17,0.0458811075588694,115128110,214,4266413.767,NA,6251000,NA,NA,"2019-10-23",NA
"1959","LMNR",-0.264418,28.76,17.05,21.12,19.06,93673,65863.23,-0.3823,"Limoneira Co.",3.789583,0.039331,0.211275,-0.26732,0.020718,-0.183178,0.003477,0.080214,0.023822,0.043388,-53.05,0.838902067202938,360436440,286,15260057.757,0.2875,17773000,NA,0.0141765285996055,"2020-01-22","2019-07-05"
"1960","LINC",-0.14,3.34,1.51,2.65,2.01,17651.7,28877.23,-0.167,"Lincoln Educational Services Corp.",-0.847298,-0.243243,0.088339,-0.112,-0.221053,-0.244898,-0.146154,0.193548,0.2,0.052133,-12.87,0.428177148106741,54248800,1884,23529294.176,NA,25232000,NA,NA,"2019-11-06","2014-12-11"
"1961","LECO",-0.054903,97.93,72.27,83.42,83.59,329977.5,314441.23,4.9542,"Lincoln Electric Holdings, Inc.",8.526575,0.293986,-0.032714,-0.063789,0.130413,0.039098,0.14223,0.059373,0.070133,0.043632,18.03,1.15083318134761,5519335860,11000,59521842.456,1.8,61779000,"2019-09-27",0.0201477501678979,"2019-10-29","2019-09-27"
"1962","LIND",0.240524,19.29,11.98,15.66,18.34,171991.9,150470.87,0.3528,"Lindblad Expeditions Holdings, Inc.",0.673107,0.626396,0.768212,0.189524,0.310554,0.11283,0.024941,-0.081915,-0.067027,-0.058374,51.02,0.551176402655956,893304000,600,30238935.936,NA,49628000,NA,NA,"2019-11-11",NA
"1963","LPCN",0.874214,3.45,1.04,1.87,2.28,230479.4,213243.73,-0.543,"Lipocine, Inc.",-0.9634,-0.75102,-0.540201,0.89446,1.075342,0.492611,0.87037,0.492611,0.603175,-0.059006,-5.49,-0.0509331869635925,74036014,10,23596544.7211,NA,24844300,NA,NA,"2019-11-08",NA
"1964","LIQT",0.074859,10.69,4.36,7.95,8.06,171043.9,277995.47,-0.1013,"LiqTech International, Inc.",-0.407692,0.112717,3.935897,0.079096,0.317241,-0.147321,-0.159516,-0.116763,-0.073939,0.145427,-75.12,0.747490803891949,156370280,76,18279295.32,NA,20548000,NA,NA,"2019-11-14",NA
"1965","YVR",-0.676856,6.01,1.12,2.46,1.56,5694.8,14102.53,-6.1991,"Liquid Media Group Ltd.",-0.908927,-0.803415,-0.6125,-0.679179,-0.265,-0.471223,-0.242268,-0.047187,-0.109091,-0.026039,-0.24,0.101729543605104,5915856,NA,3559774.4124,NA,3997200,NA,NA,NA,NA
"1966","LQDA",-0.791881,38.46,3.25,12.09,6.23,100944,106811.57,-2.6238,"Liquidia Technologies, Inc.",-0.138739,-0.138739,-0.138739,-0.78777,-0.795545,-0.756054,-0.526376,-0.376133,-0.392647,0.042929,-1.54,0.839465644926989,75504150,63,6875836.688,NA,18643000,NA,NA,"2019-10-30",NA
